id,[Random] First Name,[Random] Last Name,Lead Source,Created Date,Created Month,Became an MQL Date,MQL Month,Opportunity Created Date,Opportunity Month,Closed Date,Closed Month,Account ID,Account Domain,Account Name,Account Country,Account Continent,Opportunity ID,Product,Stage Status,New business booking $,MQL month / year,MQL to OPP date diff,OPP month / year,OPP to CW date diff,Closed month / year
8968,Joshua,Scott,Signup,24/09/2023,01/09/2023,29/09/2023,09/01/2023,10/15/23,10/01/2023,10/18/23,10/01/2023,11300000000000000000,company1957701576.com,Company1957701576,San Marino,Europe,opp8202007338,Free,Disqualified,0,09/01/2023,1,10/01/2023,0,10/01/2023
8970,Michael,Scott,Request Demo,20/09/2023,01/09/2023,21/09/2023,09/01/2023,10/07/2023,10/01/2023,10/01/2023,10/01/2023,17500000000000000000,company2862394261.com,Company2862394261,Antigua and Barbuda,North America,opp8053697187,Professional Monthly,Closed Won,100,09/01/2023,1,10/01/2023,0,10/01/2023
8975,Brandon,Obrien,Request Demo,01/02/2023,01/02/2023,02/02/2023,02/01/2023,,,,,10200000000000000000,company4459833785.com,Company4459833785,Trinidad and Tobago,North America,,,,0,02/01/2023,,,,
8977,Steven,Buck,Request Demo,18/09/2023,01/09/2023,21/09/2023,09/01/2023,9/26/23,09/01/2023,9/27/23,09/01/2023,10800000000000000000,company2962187121.com,Company2962187121,Cape Verde,Africa,opp9995698732,Free,Disqualified,0,09/01/2023,0,09/01/2023,0,09/01/2023
8979,Sara,Moore,Request Demo,01/01/2023,01/01/2023,13/04/2023,04/01/2023,,,,,2560000000000000000,company1468300407.com,Company1468300407,Estonia,Europe,,,,0,04/01/2023,,,,
8982,Steven,Sutton,Gated Content,25/10/2023,01/10/2023,06/11/2023,11/01/2023,,,,,2220000000000000000,company6400961956.com,Company6400961956,San Marino,Europe,,,,0,11/01/2023,,,,
8986,John,Graves,Request Demo,30/01/2023,01/01/2023,01/02/2023,02/01/2023,,,,,2880000000000000000,company8828569057.com,Company8828569057,Slovakia,Europe,,,,0,02/01/2023,,,,
8993,Benjamin,Carter,Signup,09/09/2023,01/09/2023,10/09/2023,09/01/2023,12/29/23,12/01/2023,01/04/2024,01/01/2024,2280000000000000000,company7552664875.com,Company7552664875,Norway,Europe,opp7767777097,Free,Negotiation,0,09/01/2023,3,12/01/2023,1,01/01/2024
8995,Alexander,Stein,Request Demo,08/08/2023,01/08/2023,09/08/2023,08/01/2023,,,,,10600000000000000000,company3011963130.com,Company3011963130,Brunei,Asia,,,,0,08/01/2023,,,,
8997,Patrick,Patterson,Signup,25/04/2023,01/04/2023,23/07/2023,07/01/2023,,,,,3880000000000000000,company1689246960.com,Company1689246960,Norway,Europe,,,,0,07/01/2023,,,,
8999,Nicholas,Chavez,Request Demo,14/02/2023,01/02/2023,04/04/2023,04/01/2023,,,,,10700000000000000000,company106650499.com,Company106650499,Denmark,Europe,,,,0,04/01/2023,,,,
9000,Dawn,Mitchell,Request Demo,29/01/2023,01/01/2023,09/04/2023,04/01/2023,4/15/23,04/01/2023,05/01/2023,05/01/2023,16000000000000000000,company6900837367.com,Company6900837367,Moldova,Europe,opp6603744117,Business Monthly,Closed Won,500,04/01/2023,0,04/01/2023,1,05/01/2023
9010,Elizabeth,Myers,Signup,22/06/2023,01/06/2023,10/09/2023,09/01/2023,,,,,2600000000000000000,company2253103716.com,Company2253103716,Montenegro,Europe,,,,0,09/01/2023,,,,
9012,Stephen,Robertson,Signup,17/02/2023,01/02/2023,18/02/2023,02/01/2023,,,,,4150000000000000000,company687720607.com,Company687720607,"Korea, North",Asia,,,,0,02/01/2023,,,,
9021,Frederick,Harmon,Request Demo,11/04/2023,01/04/2023,21/06/2023,06/01/2023,,,,,428000000000000000,company5281351165.com,Company5281351165,Belize,North America,,,,0,06/01/2023,,,,
9026,Thomas,Turner,Request Demo,05/06/2023,01/06/2023,02/09/2023,09/01/2023,,,,,5220000000000000000,company8197736819.com,Company8197736819,Austria,Europe,,,,0,09/01/2023,,,,
9028,Patricia,Hunter,Events,21/11/2023,01/11/2023,30/11/2023,11/01/2023,,,,,17800000000000000000,company742249360.com,Company742249360,Cuba,North America,,,,0,11/01/2023,,,,
9030,David,Levine,Signup,02/07/2023,01/07/2023,05/07/2023,07/01/2023,07/09/2023,07/01/2023,07/01/2023,07/01/2023,15500000000000000000,company3949760573.com,Company3949760573,Saint Lucia,North America,opp1084831141,Professional Monthly,Closed Won,100,07/01/2023,0,07/01/2023,0,07/01/2023
9033,Frank,Davis,Request Demo,11/01/2023,01/01/2023,15/01/2023,01/01/2023,1/17/23,01/01/2023,2/19/23,02/01/2023,12400000000000000000,company1695319154.com,Company1695319154,Belgium,Europe,opp812767287,Professional Monthly,Closed Won,100,01/01/2023,0,01/01/2023,1,02/01/2023
9034,Leslie,Garcia,Request Demo,19/09/2023,01/09/2023,21/09/2023,09/01/2023,,,,,15700000000000000000,company356513316.com,Company356513316,Spain,Europe,,,,0,09/01/2023,,,,
9038,Pamela,Foster,Request Demo,22/09/2023,01/09/2023,05/11/2023,11/01/2023,11/28/23,11/01/2023,,,9170000000000000000,company3171590136.com,Company3171590136,Netherlands,Europe,opp7867451432,Free,Negotiation,0,11/01/2023,0,11/01/2023,,
9039,Christina,Russell,Gated Content,11/03/2023,01/03/2023,06/06/2023,06/01/2023,,,,,5850000000000000000,company6079245381.com,Company6079245381,Vatican City,Europe,,,,0,06/01/2023,,,,
9040,Michael,Rose,Request Demo,02/02/2023,01/02/2023,16/04/2023,04/01/2023,6/23/23,06/01/2023,,,15400000000000000000,company5458531482.com,Company5458531482,Latvia,Europe,opp8021673916,Professional Monthly,Closed Lost,100,04/01/2023,2,06/01/2023,,
9041,Emma,Douglas,Signup,11/06/2023,01/06/2023,11/07/2023,07/01/2023,7/30/23,07/01/2023,,,7650000000000000000,company7043415821.com,Company7043415821,Haiti,North America,opp6046360807,Professional Monthly,Closed Lost,100,07/01/2023,0,07/01/2023,,
9043,Martin,Pittman,Signup,29/05/2023,01/05/2023,20/08/2023,08/01/2023,,,,,15200000000000000000,company8874664629.com,Company8874664629,Gabon,Africa,,,,0,08/01/2023,,,,
9044,Christopher,Carney,Request Demo,02/05/2023,01/05/2023,05/05/2023,05/01/2023,,,,,6430000000000000000,company6578689048.com,Company6578689048,Bulgaria,Europe,,,,0,05/01/2023,,,,
9051,Sara,Mccarty,Signup,18/02/2023,01/02/2023,03/05/2023,05/01/2023,5/18/23,05/01/2023,5/23/23,05/01/2023,15600000000000000000,company3436939290.com,Company3436939290,Dominican Republic,North America,opp1267084576,Business Monthly,Discovery,500,05/01/2023,0,05/01/2023,0,05/01/2023
9056,James,Hernandez,Request Demo,30/03/2023,01/03/2023,11/07/2023,07/01/2023,7/17/23,07/01/2023,,,10500000000000000000,company1558918765.com,Company1558918765,Croatia,Europe,opp8245209988,Professional Monthly,Discovery,100,07/01/2023,0,07/01/2023,,
9061,Gabriel,Meza,Signup,17/09/2023,01/09/2023,21/09/2023,09/01/2023,,,,,15100000000000000000,company696695655.com,Company696695655,Belize,North America,,,,0,09/01/2023,,,,
9064,Rodney,Alexander,Request Demo,04/01/2023,01/01/2023,07/01/2023,01/01/2023,,,,,643000000000000000,company7321956305.com,Company7321956305,Israel,Asia,,,,0,01/01/2023,,,,
9066,Mariah,Rojas,Request Demo,07/12/2023,01/12/2023,27/12/2023,12/01/2023,,,,,17800000000000000000,company9591420964.com,Company9591420964,Barbados,North America,,,,0,12/01/2023,,,,
9068,Heather,Leach,Gated Content,30/03/2023,01/03/2023,11/04/2023,04/01/2023,4/17/23,04/01/2023,,,5910000000000000000,company2027131768.com,Company2027131768,Iceland,Europe,opp8892497982,Free,Closed Lost,0,04/01/2023,0,04/01/2023,,
9077,Shawn,Chang,Request Demo,02/06/2023,01/06/2023,06/06/2023,06/01/2023,,,,,15200000000000000000,company2304220283.com,Company2304220283,Mexico,North America,,,,0,06/01/2023,,,,
9079,Theresa,Rodriguez,Request Demo,18/12/2023,01/12/2023,19/12/2023,12/01/2023,12/25/23,12/01/2023,02/01/2024,02/01/2024,4400000000000000000,company529348897.com,Company529348897,Moldova,Europe,opp2608681618,Free,Closed Won,0,12/01/2023,0,12/01/2023,2,02/01/2024
9080,Amy,Johnson,Request Demo,22/06/2023,01/06/2023,12/07/2023,07/01/2023,,,,,9410000000000000000,company703410719.com,Company703410719,Bosnia and Herzegovina,Europe,,,,0,07/01/2023,,,,
9083,Shawna,Ortiz,Signup,27/11/2023,01/11/2023,29/11/2023,11/01/2023,,,,,15100000000000000000,company5481797478.com,Company5481797478,Romania,Europe,,,,0,11/01/2023,,,,
9084,Marcus,Haynes,Signup,04/02/2023,01/02/2023,09/02/2023,02/01/2023,2/14/23,02/01/2023,,,6440000000000000000,company495271680.com,Company495271680,Namibia,Africa,opp5405055958,Free,Legal,0,02/01/2023,0,02/01/2023,,
9087,Gabriela,Wallace,Signup,18/12/2023,01/12/2023,22/12/2023,12/01/2023,,,,,16000000000000000000,company2372330463.com,Company2372330463,Antigua and Barbuda,North America,,,,0,12/01/2023,,,,
9093,Colleen,Brooks,Request Demo,18/07/2023,01/07/2023,05/11/2023,11/01/2023,,,,,18100000000000000000,company8306586616.com,Company8306586616,Greece,Europe,,,,0,11/01/2023,,,,
9098,Jill,Hood,Signup,28/11/2023,01/11/2023,28/12/2023,12/01/2023,01/04/2024,01/01/2024,01/05/2024,01/01/2024,9350000000000000000,company9624525151.com,Company9624525151,Liechtenstein,Europe,opp7443231418,Professional Monthly,Disqualified,100,12/01/2023,1,01/01/2024,0,01/01/2024
9099,Carla,Hernandez,Request Demo,21/12/2023,01/12/2023,24/12/2023,12/01/2023,,,,,15000000000000000000,company8983464240.com,Company8983464240,Saint Lucia,North America,,,,0,12/01/2023,,,,
9100,Rodney,Brown,Request Demo,25/09/2023,01/09/2023,08/10/2023,10/01/2023,,,,,8230000000000000000,company8972417322.com,Company8972417322,Saint Lucia,North America,,,,0,10/01/2023,,,,
9101,Denise,Gregory,Request Demo,19/09/2023,01/09/2023,23/09/2023,09/01/2023,9/27/23,09/01/2023,10/03/2023,10/01/2023,15400000000000000000,company8249420678.com,Company8249420678,Eritrea,Africa,opp574228662,Business Monthly,Closed Won,500,09/01/2023,0,09/01/2023,1,10/01/2023
9104,Peter,Henderson,3rd Party Data,16/12/2023,01/12/2023,25/12/2023,12/01/2023,,,,,16300000000000000000,company1999313650.com,Company1999313650,Guinea-Bissau,Africa,,,,0,12/01/2023,,,,
9105,Mario,Carter,3rd Party Data,03/09/2023,01/09/2023,11/09/2023,09/01/2023,10/01/2023,10/01/2023,12/19/23,12/01/2023,8990000000000000000,company6047313750.com,Company6047313750,Iraq,Asia,opp7952712062,Professional Monthly,Closed Won,100,09/01/2023,1,10/01/2023,2,12/01/2023
9106,Mark,Gray,Signup,10/09/2023,01/09/2023,26/12/2023,12/01/2023,12/30/23,12/01/2023,03/01/2024,03/01/2024,9680000000000000000,company1529416761.com,Company1529416761,Jamaica,North America,opp4316333193,Professional Monthly,Closed Won,100,12/01/2023,0,12/01/2023,3,03/01/2024
9107,Brian,Marshall,Request Demo,17/10/2023,01/10/2023,19/10/2023,10/01/2023,12/02/2023,12/01/2023,,,11700000000000000000,company7697956886.com,Company7697956886,Honduras,North America,opp3158800263,Business Monthly,Legal,500,10/01/2023,2,12/01/2023,,
9108,Jenna,Campbell,Signup,04/04/2023,01/04/2023,20/05/2023,05/01/2023,,,,,6240000000000000000,company6448762244.com,Company6448762244,Slovakia,Europe,,,,0,05/01/2023,,,,
9111,Brenda,Mack,Signup,24/06/2023,01/06/2023,25/06/2023,06/01/2023,,,,,5340000000000000000,company6502420378.com,Company6502420378,Cuba,North America,,,,0,06/01/2023,,,,
9112,Nancy,Moody,Signup,28/09/2023,01/09/2023,20/10/2023,10/01/2023,10/28/23,10/01/2023,11/29/23,11/01/2023,14400000000000000000,company567876158.com,Company567876158,Saint Lucia,North America,opp9185637279,Professional Monthly,Closed Won,100,10/01/2023,0,10/01/2023,1,11/01/2023
9113,David,Taylor,Signup,18/05/2023,01/05/2023,22/05/2023,05/01/2023,,,,,17300000000000000000,company3163665293.com,Company3163665293,Panama,North America,,,,0,05/01/2023,,,,
9115,Anthony,Vincent,Signup,22/04/2023,01/04/2023,07/07/2023,07/01/2023,,,,,10900000000000000000,company4135617233.com,Company4135617233,Saint Lucia,North America,,,,0,07/01/2023,,,,
9117,Richard,Byrd,Signup,19/08/2023,01/08/2023,22/08/2023,08/01/2023,,,,,18300000000000000000,company7685958136.com,Company7685958136,Jamaica,North America,,,,0,08/01/2023,,,,
9118,Joseph,Martinez,Signup,13/02/2023,01/02/2023,22/02/2023,02/01/2023,2/26/23,02/01/2023,03/01/2023,03/01/2023,3050000000000000000,company9550649570.com,Company9550649570,Netherlands,Europe,opp5945723892,Free,Contract Signed,0,02/01/2023,0,02/01/2023,1,03/01/2023
9119,Kevin,Robles,Signup,20/12/2023,01/12/2023,21/12/2023,12/01/2023,,,,,9320000000000000000,company3631872953.com,Company3631872953,Denmark,Europe,,,,0,12/01/2023,,,,
9121,Michael,Baker,Request Demo,02/05/2023,01/05/2023,05/05/2023,05/01/2023,5/23/23,05/01/2023,7/13/23,07/01/2023,17600000000000000000,company3371795753.com,Company3371795753,United Kingdom,Europe,opp9408569017,Free,Closed Won,0,05/01/2023,0,05/01/2023,2,07/01/2023
9127,Tom,Herring,Signup,13/03/2023,01/03/2023,24/05/2023,05/01/2023,,,,,1060000000000000000,company3269094614.com,Company3269094614,Honduras,North America,,,,0,05/01/2023,,,,
9129,Sandra,Abbott,Signup,13/03/2023,01/03/2023,20/06/2023,06/01/2023,,,,,1370000000000000000,company9184043358.com,Company9184043358,Iraq,Asia,,,,0,06/01/2023,,,,
9134,Vincent,Lara,Request Demo,07/08/2023,01/08/2023,11/08/2023,08/01/2023,,,,,5280000000000000000,company2766133210.com,Company2766133210,Denmark,Europe,,,,0,08/01/2023,,,,
9135,Paul,Robinson,Signup,18/07/2023,01/07/2023,20/10/2023,10/01/2023,10/25/23,10/01/2023,11/04/2023,11/01/2023,1490000000000000000,company78187448.com,Company78187448,Congo,Africa,opp3956780197,Free,Discovery,0,10/01/2023,0,10/01/2023,1,11/01/2023
9142,Karen,Cameron,Signup,09/06/2023,01/06/2023,08/09/2023,09/01/2023,,,,,13900000000000000000,company7957382716.com,Company7957382716,Antigua and Barbuda,North America,,,,0,09/01/2023,,,,
9143,Melinda,Sandoval,Request Demo,06/06/2023,01/06/2023,10/06/2023,06/01/2023,,,,,6560000000000000000,company1041354204.com,Company1041354204,Antigua and Barbuda,North America,,,,0,06/01/2023,,,,
9145,Jennifer,Hunt,Signup,30/03/2023,01/03/2023,26/05/2023,05/01/2023,,,,,6080000000000000000,company1722466242.com,Company1722466242,Bahamas,North America,,,,0,05/01/2023,,,,
9148,Brian,Reyes,Signup,07/09/2023,01/09/2023,12/09/2023,09/01/2023,9/17/23,09/01/2023,,,8270000000000000000,company9100768094.com,Company9100768094,Luxembourg,Europe,opp1507759700,Free,Disqualified,0,09/01/2023,0,09/01/2023,,
9149,Eric,Harris,Signup,15/04/2023,01/04/2023,19/04/2023,04/01/2023,4/20/23,04/01/2023,,,7950000000000000000,company3380090744.com,Company3380090744,Honduras,North America,opp8817343705,Free,Negotiation,0,04/01/2023,0,04/01/2023,,
9151,Adam,Park,Signup,29/06/2023,01/06/2023,02/07/2023,07/01/2023,07/05/2023,07/01/2023,,,10200000000000000000,company7711521885.com,Company7711521885,Slovakia,Europe,opp2812557207,Professional Monthly,Disqualified,100,07/01/2023,0,07/01/2023,,
9152,Taylor,Zamora,Request Demo,24/10/2023,01/10/2023,28/10/2023,10/01/2023,,,,,12400000000000000000,company1084472451.com,Company1084472451,Serbia,Europe,,,,0,10/01/2023,,,,
9159,Jessica,Dougherty,Request Demo,05/08/2023,01/08/2023,06/08/2023,08/01/2023,,,,,15800000000000000000,company6781840543.com,Company6781840543,Guatemala,North America,,,,0,08/01/2023,,,,
9161,Kyle,Lawson,Signup,30/01/2023,01/01/2023,07/04/2023,04/01/2023,05/07/2023,05/01/2023,,,3990000000000000000,company4499279040.com,Company4499279040,Slovakia,Europe,opp3209149765,Free,Discovery,0,04/01/2023,1,05/01/2023,,
9164,Diana,Miller,Signup,17/10/2023,01/10/2023,18/10/2023,10/01/2023,10/21/23,10/01/2023,,,7210000000000000000,company4763244396.com,Company4763244396,El Salvador,North America,opp6116251845,Professional Monthly,Closed Lost,100,10/01/2023,0,10/01/2023,,
9169,Kristina,Hawkins,Request Demo,20/05/2023,01/05/2023,23/05/2023,05/01/2023,,,,,15500000000000000000,company1541772721.com,Company1541772721,Algeria,Africa,,,,0,05/01/2023,,,,
9171,Michael,Wood,Request Demo,07/07/2023,01/07/2023,12/07/2023,07/01/2023,7/17/23,07/01/2023,,,9070000000000000000,company3702125676.com,Company3702125676,Haiti,North America,opp1674899766,Enterprise Monthly,Contract Signed,1000,07/01/2023,0,07/01/2023,,
9173,Raven,Alvarado,Request Demo,07/01/2023,01/01/2023,10/04/2023,04/01/2023,,,,,15700000000000000000,company6702995131.com,Company6702995131,South Africa,Africa,,,,0,04/01/2023,,,,
9176,Sergio,Hill,Request Demo,21/03/2023,01/03/2023,02/07/2023,07/01/2023,,,,,7640000000000000000,company6869999170.com,Company6869999170,Germany,Europe,,,,0,07/01/2023,,,,
9182,Louis,Orozco,Gated Content,04/11/2023,01/11/2023,22/12/2023,12/01/2023,12/28/23,12/01/2023,,,15300000000000000000,company6259085235.com,Company6259085235,Saint Vincent and the Grenadines,North America,opp2019926100,Enterprise Monthly,Legal,1000,12/01/2023,0,12/01/2023,,
9183,Kathy,Good,Signup,08/12/2023,01/12/2023,09/12/2023,12/01/2023,,,,,8200000000000000000,company1405085469.com,Company1405085469,Jamaica,North America,,,,0,12/01/2023,,,,
9184,Jay,Dixon,Request Demo,15/06/2023,01/06/2023,18/06/2023,06/01/2023,6/21/23,06/01/2023,07/01/2023,07/01/2023,2960000000000000000,company3252645610.com,Company3252645610,Latvia,Europe,opp7478792875,Free,Closed Won,0,06/01/2023,0,06/01/2023,1,07/01/2023
9186,Richard,Walter,Signup,21/06/2023,01/06/2023,11/10/2023,10/01/2023,11/07/2023,11/01/2023,,,3920000000000000000,company459786064.com,Company459786064,Ireland,Europe,opp9820780821,Professional Monthly,Contract Signed,100,10/01/2023,1,11/01/2023,,
9194,Hannah,Cooper,Signup,10/08/2023,01/08/2023,13/08/2023,08/01/2023,,,,,17400000000000000000,company2400831200.com,Company2400831200,Panama,North America,,,,0,08/01/2023,,,,
9195,Jennifer,Carter,Signup,31/01/2023,01/01/2023,03/02/2023,02/01/2023,,,,,13500000000000000000,company6574199648.com,Company6574199648,Bosnia and Herzegovina,Europe,,,,0,02/01/2023,,,,
9198,Nicole,Perez,Request Demo,01/07/2023,01/07/2023,15/08/2023,08/01/2023,,,,,9970000000000000000,company7572141453.com,Company7572141453,Panama,North America,,,,0,08/01/2023,,,,
9203,Julian,Garcia,Gated Content,19/04/2023,01/04/2023,20/04/2023,04/01/2023,,,,,3640000000000000000,company1995670284.com,Company1995670284,Denmark,Europe,,,,0,04/01/2023,,,,
9205,Lindsey,Torres,Request Demo,18/09/2023,01/09/2023,20/09/2023,09/01/2023,,,,,227000000000000000,company6048553385.com,Company6048553385,Monaco,Europe,,,,0,09/01/2023,,,,
9209,Emily,Cox,Signup,05/09/2023,01/09/2023,20/12/2023,12/01/2023,12/23/23,12/01/2023,,,5260000000000000000,company792495685.com,Company792495685,Dominica,North America,opp5538761113,Business Monthly,Legal,500,12/01/2023,0,12/01/2023,,
9211,Brandon,Fernandez,Signup,21/04/2023,01/04/2023,16/07/2023,07/01/2023,,,,,14300000000000000000,company382128768.com,Company382128768,Australia,Oceania,,,,0,07/01/2023,,,,
9213,Steven,Johnson,Signup,08/08/2023,01/08/2023,10/08/2023,08/01/2023,,,,,1620000000000000000,company1693806442.com,Company1693806442,Honduras,North America,,,,0,08/01/2023,,,,
9214,Cynthia,Grimes,Signup,26/02/2023,01/02/2023,02/03/2023,03/01/2023,,,,,4420000000000000000,company9248268920.com,Company9248268920,Antigua and Barbuda,North America,,,,0,03/01/2023,,,,
9220,Katherine,Wilson,Gated Content,09/10/2023,01/10/2023,13/10/2023,10/01/2023,,,,,4940000000000000000,company8312871391.com,Company8312871391,Ghana,Africa,,,,0,10/01/2023,,,,
9223,Michelle,Thompson,Request Demo,27/11/2023,01/11/2023,29/11/2023,11/01/2023,12/24/23,12/01/2023,,,4520000000000000000,company9323633036.com,Company9323633036,Liechtenstein,Europe,opp9052222304,Business Monthly,Discovery,500,11/01/2023,1,12/01/2023,,
9224,Julie,Ellison,Signup,15/01/2023,01/01/2023,08/02/2023,02/01/2023,,,,,12600000000000000000,company3822531962.com,Company3822531962,Antigua and Barbuda,North America,,,,0,02/01/2023,,,,
9225,Brandi,Holland,Signup,03/09/2023,01/09/2023,28/10/2023,10/01/2023,,,,,1410000000000000000,company9053294096.com,Company9053294096,Denmark,Europe,,,,0,10/01/2023,,,,
9227,Holly,Baker,3rd Party Data,15/09/2023,01/09/2023,28/09/2023,09/01/2023,,,,,5090000000000000000,company8300255562.com,Company8300255562,Grenada,North America,,,,0,09/01/2023,,,,
9238,Michael,Pennington,Signup,01/10/2023,01/10/2023,06/10/2023,10/01/2023,10/20/23,10/01/2023,01/03/2024,01/01/2024,2530000000000000000,company8410737293.com,Company8410737293,US,North America,opp8565951045,Free,Closed Won,0,10/01/2023,0,10/01/2023,3,01/01/2024
9240,Kayla,Allen,Signup,16/05/2023,01/05/2023,20/05/2023,05/01/2023,5/25/23,05/01/2023,,,4920000000000000000,company3994336697.com,Company3994336697,US,North America,opp3221584847,Professional Monthly,Legal,100,05/01/2023,0,05/01/2023,,
9241,Kayla,Horne,Request Demo,20/07/2023,01/07/2023,25/07/2023,07/01/2023,01/12/2024,01/01/2024,,,16300000000000000000,company6117427207.com,Company6117427207,Belarus,Europe,opp1891282118,Free,Contract Signed,0,07/01/2023,6,01/01/2024,,
